App,Review,Category
Kiwi,"Worst App based product ever used. They seems to only stealing data from customers in the name of card and then simply rejecting the card without any reason. My credit history is excellent and have many other banks premium and high end cards including Rupey, VISA, Amex and Dinners Club international. I am feeling cheated for my data.","['Application Approval and Eligibility Issues', 'Credit Card and Banking Integration Challenges', 'Privacy and Data Concerns']"
Kiwi,Initially having issue with the app!! But the founders of this app they are superb my issue been resolved swiftly!! And other issue is under progress of fixation! Rest smooth ui and payments are smooth!,"['Poor Customer Service', 'App Bugs and Technical Issues', 'App Interface and User Experience', 'Payment Processing Issues']"
Kiwi,Best creadit card of upi,['Irrelevant/Spam']
Kiwi,"No way to contact humanised customer care, it's all robots giving you the predefined questions and answers. Pathetic just pathetic..",['Poor Customer Service']
Kiwi,Best credit card on upi great online and offline offers on kiwi best card for cash back,['Positive Feedback on App Features and Rewards']
Kiwi,"Update 5: I have shifted to banglore, I want to reapply for the credit card please help. Update 4:- very bad customer service, i will rate 0 star if available. Update 3:- waste again, they stopped giving kiwis now. Will wait and see and will uninstall it, if I'm not getting any cashbacks Update 2:- they give kiwis for savings upi transaction also. So in that case it is good. Hi team, can some one help, it says my pin code is not serviceable, but it would be great, if i just get virtual card..","['Application Approval and Eligibility Issues', 'Poor Customer Service', 'App Usability and Recommended Improvements']"
Kiwi,"I've been using the Kiwi App for a while, and it's fantastic! It integrates perfectly with top credit cards for UPI payments, giving me amazing cashback rewaard , ☺️","['Positive Feedback on App Features and Rewards', 'Credit Card and Banking Integration Challenges']"
Kiwi,Best UPI credit card it is very usefull we should use this app always,['Positive Feedback on App Features and Rewards']
Kiwi,Bilkul ghatiya appp. Ullu banake app download karavke bad me baba ji ka thullu.,"['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,Kiwi app is awesome in terms of rewards.I would have given 5star.,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card on UPI Great online and offline on kiwi best cards for cashback best offers,['Positive Feedback on App Features and Rewards']
Kiwi,Amazing app ! UPI credit best app,['Positive Feedback on App Features and Rewards']
Kiwi,Bed experience not install apps,['App Bugs and Technical Issues']
Kiwi,The app has so many glitches. Added bank account still can't use UPI .,"['App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges']"
Kiwi,Faltu application. Don't install this application this is purely fraud. they will make complete KYC and without reason they can deny payments and cards. Points they are giving is just to attractive you cannot Withdraw or use any points. Beware of these fraudsters.,"['Application Approval and Eligibility Issues', 'Misleading Offers and Rewards Issues', 'Payment Processing Issues', 'Credit Card and Banking Integration Challenges', 'Fraud Alerts and Scamming Concerns']"
Kiwi,Best credit card on upi,['Irrelevant/Spam']
Kiwi,Upi use karne ke liye pancard number kyu chahiye bhai,['Application Approval and Eligibility Issues']
Kiwi,Useless not able to use,"['App Usability and Recommended Improvements', 'Functional Limitations and Restrictions']"
Kiwi,"I have applied for Kiwi Rupay CC, but name mismatch in KYC and rejected application, but didn't give re-apply option after that, worst experience with Kiwi app.","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,"Worst customer service I came across any financial services. Been waiting on getting UPI issue fixed for 3 weeks now and the service stopped responding. BEWARE of this before installing. Update - Unfortunately I cannot go below 1 star, otherwise it would have been zero star. After all celebrations of KYC complete, the card approved and UPI set up on app is failing from last 1 week and absolutely no positive response from the support.","['Poor Customer Service', 'Application Approval and Eligibility Issues', 'App Bugs and Technical Issues']"
Kiwi,Till registration they are showing you are eligible. After login to the app the status is getting changed Not eligible. What a fake app. The app is designed to capture personal data.,"['Application Approval and Eligibility Issues', 'Privacy and Data Concerns']"
Kiwi,Fake app h me id Bani pesa debit ho geya or app campai account off kar deya don't use,"['App Bugs and Technical Issues', 'Fraud Alerts and Scamming Concerns']"
Kiwi,I had a very disappointing experience. Unfortunately I entered a wrong Pin code by accident and now they deemed me as not eligible. They are not allowing to let me apply again. It is very frustrating.,"['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,"This is just a upi payment app, you can use it with any bank account, Not a credit card as it's showing","['App Interface and User Experience', 'Credit Card and Banking Integration Challenges']"
Kiwi,Bad experience with credit card.,['Credit Card and Banking Integration Challenges']
Kiwi,"The reward points worked only for first few times only for UPI payment via bank. After that, It completely stopped. but via credit card it still working","['App Bugs and Technical Issues', 'Payment Processing Issues']"
Kiwi,"One of the best rewaring apps, I earned 800 Kiwi worth rupees 200, and redeemed it effortlessly.",['Positive Feedback on App Features and Rewards']
Kiwi,Nice app ! They provide on time what they mention in offer.,['Positive Feedback on App Features and Rewards']
Kiwi,Kiwi is the best credit card on UPI and great online and offline offers on kiwi best card for cashback 😚,['Positive Feedback on App Features and Rewards']
Kiwi,"I have encountered significant difficulties while attempting to complete the video KYC process over the past month. Each attempt has been hindered by technical glitches, necessitating repeated retries at later times.","['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues']"
Kiwi,"Previously kiwi chips are auto credited but now you have to touch some sort of piniata after transaction within a time limit to get those. If you miss, the kiwi chips are gone. What a cheap strategy.","['Misleading Offers and Rewards Issues', 'App Interface and User Experience']"
Kiwi,No Customer care number. On email also no timely and proper response. Pathetic app.,"['Poor Customer Service', 'App Bugs and Technical Issues']"
Kiwi,useless third class app on play store 👎🏻👎🏻👎🏻👎🏻,['App Usability and Recommended Improvements']
Kiwi,Best Credit Card on UPI best app in yous best app Gread online app offline offers on kiwi Best card For cashback,['Positive Feedback on App Features and Rewards']
Kiwi,"This app is perfect for finding the best credit cards on UPI, offering great deals and rewards. It's easy to use and ideal for those who want the best for offers and seamless UPI payments!","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience', 'Credit Card and Banking Integration Challenges']"
Kiwi,Referred my friend and still did not get the rewards. Raised the complaint but its been 3 days and dint get any response. No real customer support. Thinking what will happen if my money got stuck.,"['Poor Customer Service', 'Misleading Offers and Rewards Issues', 'Payment Processing Issues']"
Kiwi,Best credit card on UPI Amazing I love it,['Positive Feedback on App Features and Rewards']
Kiwi,Lovely experience about the UPI payments,['Positive Feedback on App Features and Rewards']
Kiwi,"Credit card ke liye bekar aur ghatiya application hai kota kota mere civil ke upar enquiry karva dete Hain yah application, 👎😡","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,"No use ..for card,,,only getting data,,,waste off time","['Credit Card and Banking Integration Challenges', 'Functional Limitations and Restrictions']"
Kiwi,I haven't received my referrel reward. And no option to contact service person. Which really a bad experience.,"['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,"Worst experience with customer support and upi auto pay cancelation process.. I tried many times to cancel the auto pay within the app, and the app was always showing some error, and the auto payment was deducted today.. very bad 👎","['Poor Customer Service', 'App Bugs and Technical Issues', 'Payment Processing Issues']"
Kiwi,"The Kiwi UPI Credit Card application is a unique offering that combines the convenience of Unified Payments Interface (UPI) with the power of a credit card, aiming to simplify digital payments while providing users with additional financial flexibility. Here’s a review of the application based on various factors:",['Irrelevant/Spam']
Kiwi,I don't find this app useful.,['App Usability and Recommended Improvements']
Kiwi,Instant card approved and provide rewards on every spend UPI & Rupay. spend and earn,['Positive Feedback on App Features and Rewards']
Kiwi,This best app for my experience app is helpful for upi and credit card this is the great online and offline offer for kiwi,['Positive Feedback on App Features and Rewards']
Kiwi,I am unable to redeem Kiwis and there is no way to reach out them. Their whatsapp number is telling me my number is not registered. AI chat is unable to get my complaint and there is no customer care number available anywhere. What a scrap is it?,"['Poor Customer Service', 'App Bugs and Technical Issues']"
Kiwi,what is the minimum age to use the app I am 21 and it said not eligible,['Application Approval and Eligibility Issues']
Kiwi,This is the worst app. Don't fool around with this app. Even there is no customer care no. For help and no option for deleting account and even you have all eligibility criteria still will not provide you card the biggest scam,"['Application Approval and Eligibility Issues', 'Poor Customer Service', 'Functional Limitations and Restrictions', 'Fraud Alerts and Scamming Concerns']"
Kiwi,Best Credit Card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,Nyc app have good experience,['Irrelevant/Spam']
Kiwi,Don't waste the time to download this app just it will show no eligibility criteria,['Application Approval and Eligibility Issues']
Kiwi,Good UPI credit card and fast service,['Positive Feedback on App Features and Rewards']
Kiwi,For large transactions they don't give cashback/kiwi. They tell you that merchant is not eligible.,"['Application Approval and Eligibility Issues', 'Functional Limitations and Restrictions']"
Kiwi,"Kiwi is the Best Credit Card on UPI, offering seamless transactions and unmatched convenience. It provides great online and offline offers, making every purchase more rewarding. With amazing cashback rewards, this card stands out as the best for offers and savings. Highly recommended for anyone looking to maximize benefits.",['Positive Feedback on App Features and Rewards']
Kiwi,Great app full of cash back,['Positive Feedback on App Features and Rewards']
Kiwi,Customer service is so pathetic.you will try to connect their service no one will response.i am trying since so many days no response for neon facility.it is really strange that no one is even connecting to resolve the issue.app was good in strating but now it seems they are half heart se app ko chala rhe hain.In one word pathetic app pathetic service,['Poor Customer Service']
Kiwi,Superb app and super way for UPI payments,['Positive Feedback on App Features and Rewards']
Kiwi,"I have never seen such third grade app. I have 800 credit score and have Yes and Axis bank credit cards also, still every time it rejects my profile, that my profile is not suitable. Cheap company. Can't handle genuine customers, they always prefer customers who cannot re-pay and Kiwi card can earn money by penalties. Nowadays a many companies are working on this concept to earn more.","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,It is an incredibly amazing app it gives some amount of money return that you transfer to anyone,['Positive Feedback on App Features and Rewards']
Kiwi,It was genuinely a wonderful experience using the app. It's having no lag or any other interruption in between. It's very user friendly.,"['App Usability and Recommended Improvements', 'Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,"Nice user interface, rewarding and what more do one need.","['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,Best offers . Best credit card on upi . Great online offline offers on kiwi. It's fantastic and awesome and easy to use,['Positive Feedback on App Features and Rewards']
Kiwi,Awesome credit card best credit card this time.,['Positive Feedback on App Features and Rewards']
Kiwi,This is really gem app with simple UI and UX.,"['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,"Kiwi understands that every transaction should be rewarding. With its integrated rewards program, you earn kiwis every time you use your credit card on Kiwi. The app keeps track of your rewards, making it easy for you to redeem them for exciting offers, discounts, or even cashback.",['Positive Feedback on App Features and Rewards']
Kiwi,The app is.opening but the card details are not getting shown Edit 1: 5* There was fast resolution from there end and it is again opening.Thank you for quick and fast response.🥳,"['App Bugs and Technical Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,"The Kiwi app stands out as a premier solution for managing credit cards and UPI transactions, particularly when it comes to maximizing rewards and offers. It is widely regarded as the Best Credit Card on UPI, enabling seamless integration for payments. Users can effortlessly link their credit cards to UPI and enjoy hassle-free transactions.","['Positive Feedback on App Features and Rewards', 'Credit Card and Banking Integration Challenges']"
Kiwi,It very good for doing payment,['Positive Feedback on App Features and Rewards']
Kiwi,Great App got good amount of cash back on every payment must try app,['Positive Feedback on App Features and Rewards']
Kiwi,Nice app for reward cash points on payments.,['Positive Feedback on App Features and Rewards']
Kiwi,Good instant transfer reward points to my account,['Positive Feedback on App Features and Rewards']
Kiwi,"Sir I have tried to link my SBI account but even after comletion of a week my complaints not resolved. Please resolve issue, it's also showing I am not registered user on Whatsapp services. However my bill generated.","['Poor Customer Service', 'App Bugs and Technical Issues', 'Application Approval and Eligibility Issues']"
Kiwi,App was very slow ..unable to use some times when using mobile data . Bank account linking ok . But removing( de linking ) ..keep on loading . Long time .. Speed up the app .,"['App Bugs and Technical Issues', 'App Interface and User Experience', 'App Usability and Recommended Improvements', 'Credit Card and Banking Integration Challenges']"
Kiwi,Best app til the date I used,['Positive Feedback on App Features and Rewards']
Kiwi,Great online and offline offer on kiwi This app is best for offers,['Positive Feedback on App Features and Rewards']
Kiwi,Best Credit Card On Upi Kiwi Upi Credit card,['Irrelevant/Spam']
Kiwi,Initially it seems good app but I found below issues. 1. Worst Customer support and taking very long time to address the simplest issue on an email. 2. Do not have telephonic contact for issues to be logged. 3. NOT receiving the kiwi points and saying LIMITS EXCEEDEd. 2. Not received the Lounge Access even after 2 months of reaching the spend milestone. 3. Not getting the referral benefits even after I referred my friend and installed the app on his phone by myself with the reffered link.,"['Poor Customer Service', 'Misleading Offers and Rewards Issues', 'Functional Limitations and Restrictions']"
Kiwi,Good app. best eran in this app,['Irrelevant/Spam']
Kiwi,Getting rewards for every transactions. Great for rewards,['Positive Feedback on App Features and Rewards']
Kiwi,"Disappointed - Mostly network issue will show while paying, don't use for fuel : surcharge will kill you on this useless card, even though most of the premium cards are waiving","['Payment Processing Issues', 'Credit Card and Banking Integration Challenges', 'App Usability and Recommended Improvements']"
Kiwi,It's my favourite app and I had never found any app like this,['Positive Feedback on App Features and Rewards']
Kiwi,"The Kiwi app is a must-have for seamless payments and rewards. It offers the best credit card on UPI, making every transaction smooth and rewarding. With great online and offline offers on Kiwi, it’s ideal for shopping, dining, and more. Known as the best card for cashback, it ensures users get maximum savings on every spend. Kiwi is also best for offers, providing exclusive deals and discounts. It’s a perfect solution for those seeking convenience, savings, and great rewards.",['Positive Feedback on App Features and Rewards']
Kiwi,very nice very good I love you all for the first time ever since we were all for you t,['Irrelevant/Spam']
Kiwi,Not able to add my bank account to redeem kiwi points.,['Credit Card and Banking Integration Challenges']
Kiwi,Kiwi app very nice and getting many rewards after every transaction,['Positive Feedback on App Features and Rewards']
Kiwi,Nice Experience with the app,['Irrelevant/Spam']
Kiwi,"This credit card is a cashback powerhouse! It's great for both online and offline purchases, especially on Kiwi. The UPI integration is super convenient, making it a great choice for everyday spending.",['Positive Feedback on App Features and Rewards']
Kiwi,"Kiwi App offers a seamless experience for managing credit cards and UPI payments, making it easy to send money and track transactions. Its user-friendly interface ensures quick navigation between payment options. With added security features, it's a reliable choice for digital payments on Android.","['App Interface and User Experience', 'Credit Card and Banking Integration Challenges', 'App Usability and Recommended Improvements']"
Kiwi,It ends up after showing credit score on screen. Doesn't have any other option.,"['Functional Limitations and Restrictions', 'App Usability and Recommended Improvements']"
Kiwi,Customer support services very bad 😔,['Poor Customer Service']
Kiwi,All over process is so long and kyc process is too too long around 6-7 days experience is not good please work on it,"['Application Approval and Eligibility Issues', 'App Usability and Recommended Improvements']"
Kiwi,"This is best app for online payment and credits, it also give very good cash backs and discounts in online payment or in offline credit card",['Positive Feedback on App Features and Rewards']
Kiwi,Best for offers and UPI.,['Positive Feedback on App Features and Rewards']
Kiwi,This app is very good and this app is work smoothly and this is very nice,['Irrelevant/Spam']
Kiwi,"This is the best credit card on UPI, offering great online and offline deals on Kiwi. It’s perfect for cashback and unbeatable offers.",['Positive Feedback on App Features and Rewards']
Kiwi,"Earlier I given negtive review because of bad experience. But now I am updating my view, as I am not experiencing any issue in payment. App is good and reward is awesome. I have also referred my family members to installed this app. Giving 4 * because I did not get any referral amount 🤣","['Payment Processing Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Support is pathetic. Have absolutely no idea of what they are doing, hence you will never get to the resolution. Waste of time.",['Poor Customer Service']
Kiwi,"The reward points worked only for first few times only. After that, It completely stopped.","['App Bugs and Technical Issues', 'Misleading Offers and Rewards Issues']"
Kiwi,Most slow App & also I am notable to see my reward point,"['App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,Best credit card on upi Great online and offline offers on kiwi best card for cashback Best for offers,['Positive Feedback on App Features and Rewards']
Kiwi,Nice and instant credit of cashback,['Positive Feedback on App Features and Rewards']
Kiwi,Decent returns of you're regularly spending ₹100 or more on UPI transaction,['Positive Feedback on App Features and Rewards']
Kiwi,Best app for upi transaction,['Positive Feedback on App Features and Rewards']
Kiwi,"Waste of time, inappropriate advertisement.",['Misleading Offers and Rewards Issues']
Kiwi,Best creadit card and UPI app They provide great online and offline offer on kiwi best card for cashback,['Positive Feedback on App Features and Rewards']
Kiwi,This app is one of the best credit card on UPI. Kiwi provides great online and offline offers and it also provides good cashbacks compared to the cards I own.,['Positive Feedback on App Features and Rewards']
Kiwi,Very bad customer service 😞,['Poor Customer Service']
Kiwi,Best credit upi app 5second me payment completed download now,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card for upl,['Irrelevant/Spam']
Kiwi,It is the best credit card on upi it has great online and offline offers it is best card for cashback and offers,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit cards on UPI,['Irrelevant/Spam']
Kiwi,It is very wonderful app,['Irrelevant/Spam']
Kiwi,Customer Support is very bad Offers doesn't not get applied and the support is unaware of the issue and will waste your time emailing eachother.,"['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,Online kyc hi nhi hota hai .. Something went wrong show hi ho rha hai.. I think this application is fraud never download this fake application,"['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues', 'Fraud Alerts and Scamming Concerns']"
Kiwi,"My search for a Rupay credit card landed me on the Kiwi App. I have been using the app since 2 weeks for now. Its cashback program is very lucrative. With intuitive design and top notch interactions impressed me a lot. For instance, i liked the ease of transferring the cashback to my bank account in just few clicks. I appreciate they way the app is built. It would have been better, if we could get kiwi points in pro-rata basis. Also, at least 1 lounge should have been given as a welcome gift.","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience', 'App Usability and Recommended Improvements']"
Kiwi,Another last opportunity. They just wanted to reject the vkyc by cooking some data. I wasted my time. This is the case for a person with cibil score of 750+. They got the personal data for free. No use of any other cards for benefits,"['Application Approval and Eligibility Issues', 'Privacy and Data Concerns']"
Kiwi,Worst app no customer support I have received the card but no option to enable it from app,"['Poor Customer Service', 'App Interface and User Experience']"
Kiwi,yes its a great app i have earned a lot of money i liked it very much i trust the app 🥰🥰😊😊😊👍👍👍,['Positive Feedback on App Features and Rewards']
Kiwi,Froud Application hai चोर है साला 420 कोई भी kiwi ऐप इस्तेमाल ना करे,['Fraud Alerts and Scamming Concerns']
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,I. AM STILL USING IT LAST FEW MONTHS ITS SO CRAZY AND EASY TO USEE . THIS APP IS SO AWESOME TO MAKE PAYMENTS AND ALL THE THINGS THAT PROVIDES IN APPS,"['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,Nice app for UPI payment and earn rewards,['Positive Feedback on App Features and Rewards']
Kiwi,"Kiwi offers the best credit card for UPI payments with amazing cashback and great deals. It provides excellent online and offline offers, making it perfect for those seeking the best value and rewards!",['Positive Feedback on App Features and Rewards']
Kiwi,"Very bad experience, the coupon doesn't apply for during transactions and the customer support don't know the solution. They keep delaying things and you have wasted time emailing.","['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,All reviews are paid 🤬 don't trust,['Fraud Alerts and Scamming Concerns']
Kiwi,I have been using this app.this is abest credit card on upi and lots of offeres are avilable. Also great online and offline offeres too. Moreover best card for cashback. I suggested to all who want to use.,['Positive Feedback on App Features and Rewards']
Kiwi,"Kiwi app is Best for offers, Best Credit Card on UPI and Best card for cashback and also Great Online and Offline offers on kiwi",['Positive Feedback on App Features and Rewards']
Kiwi,easy to redeem the points and great rewards and benefits. Must to have app.,['Positive Feedback on App Features and Rewards']
Kiwi,Worst application. Rejected my 790 cibil application,['Application Approval and Eligibility Issues']
Kiwi,Very Fast and Smooth transactions.,['Positive Feedback on App Features and Rewards']
Kiwi,Trash app uninstall as soon as installed. The app isn't detecting my banks nor it's processing manual input.,"['App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges']"
Kiwi,don't be in partnership with Yes Bank,['Credit Card and Banking Integration Challenges']
Kiwi,good UPI app using for last 1 months good,['Irrelevant/Spam']
Kiwi,It's giving a very good service,['Positive Feedback on App Features and Rewards']
Kiwi,Can't add sbi rupay credit card as I have two,"['Credit Card and Banking Integration Challenges', 'Functional Limitations and Restrictions']"
Kiwi,First give an offer and when I register it's got rejected I didn't know why this happened it's a worst app don't download it,"['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,This app is very great and very nice app I love this app because in this app game changer of my life thanks so much app 😍😍😍😍😍,['Irrelevant/Spam']
Kiwi,"Useless app, not giving me card I have 800+ credit score and still they not giving me","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,"Kiwi UPI Credit Card provides a solid rewards program, offering cashback, points, and other incentives for spending across various categories. It’s designed to benefit users who frequently make payments, especially those using UPI.",['Positive Feedback on App Features and Rewards']
Kiwi,Very Bad experience not responding properly app & only data collection in use don't download this app waste of time & money,"['Poor Customer Service', 'App Bugs and Technical Issues', 'Privacy and Data Concerns']"
Kiwi,It has been more than 20 days of Vitual card issued(yes bank) but not working. Everytime I enter UPIpin it shows wrong upi pin entered. I successfully rested upi pin many times but issue does not resolved. Also I mailed many time but no proper response from customer support. I think I have to close the same. Still issue not solved. 15/11/2024,"['App Bugs and Technical Issues', 'Poor Customer Service']"
Kiwi,Awasome use full aap and good reward point,['Positive Feedback on App Features and Rewards']
